example_id,label,seq_len,layer_0_h0_max_lifetime,layer_0_h0_total_persistence,layer_0_h1_max_lifetime,layer_0_h1_total_persistence,layer_0_h1_max_birth,layer_0_h1_max_death,layer_1_h0_max_lifetime,layer_1_h0_total_persistence,layer_1_h1_max_lifetime,layer_1_h1_total_persistence,layer_1_h1_max_birth,layer_1_h1_max_death,layer_2_h0_max_lifetime,layer_2_h0_total_persistence,layer_2_h1_max_lifetime,layer_2_h1_total_persistence,layer_2_h1_max_birth,layer_2_h1_max_death,layer_3_h0_max_lifetime,layer_3_h0_total_persistence,layer_3_h1_max_lifetime,layer_3_h1_total_persistence,layer_3_h1_max_birth,layer_3_h1_max_death,layer_4_h0_max_lifetime,layer_4_h0_total_persistence,layer_4_h1_max_lifetime,layer_4_h1_total_persistence,layer_4_h1_max_birth,layer_4_h1_max_death,layer_5_h0_max_lifetime,layer_5_h0_total_persistence,layer_5_h1_max_lifetime,layer_5_h1_total_persistence,layer_5_h1_max_birth,layer_5_h1_max_death,layer_6_h0_max_lifetime,layer_6_h0_total_persistence,layer_6_h1_max_lifetime,layer_6_h1_total_persistence,layer_6_h1_max_birth,layer_6_h1_max_death,layer_7_h0_max_lifetime,layer_7_h0_total_persistence,layer_7_h1_max_lifetime,layer_7_h1_total_persistence,layer_7_h1_max_birth,layer_7_h1_max_death,layer_8_h0_max_lifetime,layer_8_h0_total_persistence,layer_8_h1_max_lifetime,layer_8_h1_total_persistence,layer_8_h1_max_birth,layer_8_h1_max_death,layer_9_h0_max_lifetime,layer_9_h0_total_persistence,layer_9_h1_max_lifetime,layer_9_h1_total_persistence,layer_9_h1_max_birth,layer_9_h1_max_death,layer_10_h0_max_lifetime,layer_10_h0_total_persistence,layer_10_h1_max_lifetime,layer_10_h1_total_persistence,layer_10_h1_max_birth,layer_10_h1_max_death,layer_11_h0_max_lifetime,layer_11_h0_total_persistence,layer_11_h1_max_lifetime,layer_11_h1_total_persistence,layer_11_h1_max_birth,layer_11_h1_max_death,layer_12_h0_max_lifetime,layer_12_h0_total_persistence,layer_12_h1_max_lifetime,layer_12_h1_total_persistence,layer_12_h1_max_birth,layer_12_h1_max_death,layer_13_h0_max_lifetime,layer_13_h0_total_persistence,layer_13_h1_max_lifetime,layer_13_h1_total_persistence,layer_13_h1_max_birth,layer_13_h1_max_death,layer_14_h0_max_lifetime,layer_14_h0_total_persistence,layer_14_h1_max_lifetime,layer_14_h1_total_persistence,layer_14_h1_max_birth,layer_14_h1_max_death,layer_15_h0_max_lifetime,layer_15_h0_total_persistence,layer_15_h1_max_lifetime,layer_15_h1_total_persistence,layer_15_h1_max_birth,layer_15_h1_max_death,layer_16_h0_max_lifetime,layer_16_h0_total_persistence,layer_16_h1_max_lifetime,layer_16_h1_total_persistence,layer_16_h1_max_birth,layer_16_h1_max_death,layer_17_h0_max_lifetime,layer_17_h0_total_persistence,layer_17_h1_max_lifetime,layer_17_h1_total_persistence,layer_17_h1_max_birth,layer_17_h1_max_death,layer_18_h0_max_lifetime,layer_18_h0_total_persistence,layer_18_h1_max_lifetime,layer_18_h1_total_persistence,layer_18_h1_max_birth,layer_18_h1_max_death,layer_19_h0_max_lifetime,layer_19_h0_total_persistence,layer_19_h1_max_lifetime,layer_19_h1_total_persistence,layer_19_h1_max_birth,layer_19_h1_max_death,layer_20_h0_max_lifetime,layer_20_h0_total_persistence,layer_20_h1_max_lifetime,layer_20_h1_total_persistence,layer_20_h1_max_birth,layer_20_h1_max_death,layer_21_h0_max_lifetime,layer_21_h0_total_persistence,layer_21_h1_max_lifetime,layer_21_h1_total_persistence,layer_21_h1_max_birth,layer_21_h1_max_death,layer_22_h0_max_lifetime,layer_22_h0_total_persistence,layer_22_h1_max_lifetime,layer_22_h1_total_persistence,layer_22_h1_max_birth,layer_22_h1_max_death,layer_23_h0_max_lifetime,layer_23_h0_total_persistence,layer_23_h1_max_lifetime,layer_23_h1_total_persistence,layer_23_h1_max_birth,layer_23_h1_max_death,layer_24_h0_max_lifetime,layer_24_h0_total_persistence,layer_24_h1_max_lifetime,layer_24_h1_total_persistence,layer_24_h1_max_birth,layer_24_h1_max_death,layer_25_h0_max_lifetime,layer_25_h0_total_persistence,layer_25_h1_max_lifetime,layer_25_h1_total_persistence,layer_25_h1_max_birth,layer_25_h1_max_death,layer_26_h0_max_lifetime,layer_26_h0_total_persistence,layer_26_h1_max_lifetime,layer_26_h1_total_persistence,layer_26_h1_max_birth,layer_26_h1_max_death,layer_27_h0_max_lifetime,layer_27_h0_total_persistence,layer_27_h1_max_lifetime,layer_27_h1_total_persistence,layer_27_h1_max_birth,layer_27_h1_max_death
394,hallucinated,156,1.0,134.43353927135468,0.04155099391937256,1.450971245765686,0.9483588933944702,0.9899098873138428,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0
395,grounded,147,0.995381236076355,130.0279585123062,0.046690523624420166,0.7322614192962646,0.9443025588989258,0.990993082523346,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0
395,hallucinated,156,1.0,137.7161717414856,0.046690523624420166,0.8785446882247925,0.9443025588989258,0.990993082523346,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0
396,grounded,79,1.0,69.02375292778015,0.045806705951690674,0.44167476892471313,0.9439482092857361,0.9897549152374268,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0
396,hallucinated,93,1.0,80.68508976697922,0.045806705951690674,0.7074170112609863,0.9439482092857361,0.9897549152374268,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0
397,grounded,143,0.9978323578834534,129.99194705486298,0.03877347707748413,0.5584211349487305,0.9338062405586243,0.9725797176361084,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0
397,hallucinated,153,1.0,139.39539605379105,0.03877347707748413,0.6778103113174438,0.9338062405586243,0.9725797176361084,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0
398,grounded,64,0.9917274713516235,55.3458491563797,0.04210865497589111,0.585622251033783,0.9516149163246155,0.9937235713005066,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0
398,hallucinated,71,1.0,61.19856709241867,0.04210865497589111,0.7574551701545715,0.9516149163246155,0.9937235713005066,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0
399,grounded,137,1.0,120.57597577571869,0.0283469557762146,0.5598357915878296,0.9607676267623901,0.9891145825386047,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0
399,hallucinated,141,1.0,123.490369617939,0.0283469557762146,0.6356325745582581,0.9607676267623901,0.9891145825386047,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0
400,grounded,138,0.9975889325141907,123.23129481077194,0.05859464406967163,0.6653788089752197,0.9304829835891724,0.989077627658844,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0
400,hallucinated,147,1.0,131.15516871213913,0.05859464406967163,0.7930951118469238,0.9304829835891724,0.989077627658844,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0
401,grounded,108,0.9912307262420654,94.27881044149399,0.040002286434173584,0.5759271383285522,0.9460253715515137,0.9860276579856873,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0
401,hallucinated,121,1.0,105.95472675561905,0.040002286434173584,0.7377216219902039,0.9460253715515137,0.9860276579856873,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0
402,grounded,173,0.9952636957168579,152.7922933101654,0.04682469367980957,1.0954591631889343,0.9474754333496094,0.994300127029419,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0
